14.424,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24109,0.25663,0.18708,0.027523,0.032149,0.02111,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,23.821,25.321,18.467,2.7481,3.2087,2.1006,-3.667e-09,1.0417e-07,-1.1327e-07,-1.4499e-09,1.1113e-07,-1.1379e-07,7.2237e-10,1.1201e-07,-1.1286e-07,0.002876,0.0039124,0.0014996,4.2689e-05,0.00015402,3.4141e-05
14.682,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24287,0.25789,0.18953,0.028012,0.032717,0.021482,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,23.986,25.452,18.705,2.7969,3.2654,2.1377,-1.3374e-08,1.1688e-07,-1.097e-07,1.1379e-08,1.1975e-07,-1.0755e-07,1.7594e-09,1.1421e-07,-1.1141e-07,0.0030076,0.0039852,0.0015707,4.2771e-05,0.00015417,3.4199e-05
14.939,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24447,0.25914,0.19194,0.0285,0.033284,0.021855,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.133,25.565,18.933,2.8457,3.3222,2.1749,1.9518e-08,1.1652e-07,-1.1183e-07,-1.3307e-08,1.1994e-07,-1.051e-07,1.6093e-10,1.1462e-07,-1.1492e-07,0.0031371,0.0040566,0.0016464,4.2916e-05,0.00015436,3.4186e-05
15.197,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24591,0.26027,0.19426,0.028988,0.033852,0.022228,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.264,25.692,19.156,2.8945,3.3789,2.212,-5.3883e-08,1.1911e-07,-1.1241e-07,2.0072e-08,1.1184e-07,-1.0584e-07,-2.1125e-08,1.1396e-07,-1.0792e-07,0.0032627,0.0041179,0.0017271,4.2954e-05,0.00015448,3.4248e-05
15.455,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24717,0.26157,0.19648,0.029476,0.034419,0.0226,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.379,25.81,19.376,2.9433,3.4356,2.2491,-3.3207e-08,1.1828e-07,-1.0806e-07,-2.8516e-08,1.1414e-07,-1.0834e-07,2.1799e-08,1.1597e-07,-1.1231e-07,0.0033827,0.0041702,0.0018129,4.302e-05,0.0001546,3.4329e-05
15.712,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24829,0.2627,0.19867,0.029964,0.034986,0.022972,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.479,25.912,19.591,2.9921,3.4923,2.2862,7.1001e-08,1.1303e-07,-1.0895e-07,2.6933e-09,1.1672e-07,-1.0916e-07,-4.2954e-08,1.1866e-07,-1.1401e-07,0.0034956,0.0042142,0.0019039,4.3125e-05,0.00015467,3.4405e-05
15.97,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24925,0.26369,0.20081,0.030452,0.035552,0.023344,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.565,26.001,19.803,3.0409,3.549,2.3233,-1.1686e-08,1.1699e-07,-1.0993e-07,1.0541e-08,1.1748e-07,-1.1147e-07,-5.2385e-08,1.1416e-07,-1.1474e-07,0.0036002,0.0042507,0.0020003,4.3298e-05,0.00015489,3.4452e-05
16.227,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.25008,0.26454,0.20291,0.03094,0.036119,0.023716,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.639,26.082,20.01,3.0897,3.6056,2.3604,2.5541e-08,1.1742e-07,-1.0859e-07,-6.4175e-08,1.1888e-07,-1.1248e-07,7.4896e-08,1.1474e-07,-1.0718e-07,0.0036957,0.0042811,0.0021018,4.3303e-05,0.00015505,3.4409e-05
16.485,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.25079,0.26526,0.20497,0.031428,0.036685,0.024088,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.701,26.185,20.213,3.1384,3.6622,2.3974,-1.8175e-09,1.1342e-07,-1.0811e-07,4.2539e-08,1.1535e-07,-1.1433e-07,-6.614e-08,1.1341e-07,-1.1304e-07,0.0037817,0.0043059,0.0021659,4.3385e-05,0.00015518,3.4554e-05
16.742,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.2514,0.26633,0.20699,0.031915,0.037251,0.02446,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.754,26.298,20.413,3.1872,3.7188,2.4344,7.544e-09,1.1396e-07,-1.1028e-07,-8.8105e-09,1.204e-07,-1.1039e-07,-2.5078e-08,1.173e-07,-1.0979e-07,0.0038578,0.0043262,0.002211,4.3414e-05,0.00015527,3.4605e-05
17,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.2519,0.26742,0.20897,0.032402,0.037817,0.024831,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.798,26.398,20.608,3.2359,3.7753,2.4714,-6.2497e-09,1.1892e-07,-1.1038e-07,-3.4703e-08,1.192e-07,-1.094e-07,7.9989e-08,1.1216e-07,-1.0887e-07,0.0039244,0.0043428,0.0022568,4.3595e-05,0.00015547,3.468e-05
17.258,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.25232,0.26839,0.2109,0.03289,0.038382,0.025203,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.834,26.486,20.799,3.2846,3.8319,2.5084,-1.2252e-08,1.1687e-07,-1.0825e-07,6.199e-08,1.1361e-07,-1.1018e-07,-1.8771e-08,1.1469e-07,-1.1265e-07,0.0039821,0.0043561,0.0023035,4.3641e-05,0.00015564,3.4702e-05
17.515,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.25267,0.26923,0.2128,0.033377,0.038948,0.025574,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.864,26.561,20.985,3.3333,3.8884,2.5453,2.0545e-08,1.1545e-07,-1.1195e-07,-2.0409e-08,1.1602e-07,-1.1423e-07,4.2416e-08,1.1993e-07,-1.0902e-07,0.0040315,0.004367,0.002351,4.3704e-05,0.0001558,3.4806e-05
17.773,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.25296,0.26997,0.21466,0.033864,0.039513,0.025945,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.889,26.627,21.168,3.382,3.9449,2.5823,-5.6457e-08,1.1696e-07,-1.1646e-07,3.4684e-08,1.1179e-07,-1.0856e-07,-4.4394e-09,1.1546e-07,-1.1299e-07,0.0040732,0.0043757,0.0023991,4.3716e-05,0.00015595,3.4824e-05
18.03,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.2532,0.2706,0.21647,0.034351,0.040077,0.026316,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.909,26.683,21.347,3.4307,4.0013,2.6192,-1.9538e-08,1.163e-07,-1.0872e-07,-9.3392e-09,1.1481e-07,-1.0885e-07,1.6095e-08,1.1127e-07,-1.0851e-07,0.0041083,0.0043827,0.0024478,4.3878e-05,0.00015599,3.49e-05
18.288,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.25339,0.27114,0.21823,0.034838,0.040642,0.026687,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.926,26.731,21.522,3.4794,4.0578,2.6561,6.3068e-08,1.183e-07,-1.078e-07,1.278e-08,1.1696e-07,-1.118e-07,-1.2564e-08,1.1505e-07,-1.0981e-07,0.0041376,0.0043884,0.0024971,4.3992e-05,0.00015619,3.4958e-05
18.545,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.25355,0.2716,0.21991,0.035324,0.041206,0.027057,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.939,26.772,21.688,3.528,4.1142,2.693,-1.0107e-07,1.1477e-07,-1.1176e-07,-8.6205e-09,1.1775e-07,-1.1497e-07,8.4906e-09,1.1041e-07,-1.1078e-07,0.0041617,0.0043927,0.0025469,4.4053e-05,0.00015636,3.504e-05
18.803,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27484,0.22646,0.25368,0.27199,0.22155,0.035811,0.04177,0.027428,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.95,26.806,21.849,3.5767,4.1706,2.7299,1.7255e-08,1.1468e-07,-1.1466e-07,-9.3576e-09,1.1504e-07,-1.0886e-07,-1.4446e-08,1.1942e-07,-1.1553e-07,0.0041818,0.0043966,0.0025973,4.4091e-05,0.00015656,3.5052e-05
19.061,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.25379,0.27232,0.22315,0.036297,0.042334,0.027798,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.959,26.835,22.005,3.6253,4.227,2.7667,5.5975e-08,1.17e-07,-1.129e-07,1.9143e-08,1.1755e-07,-1.0989e-07,-3.8073e-08,1.1376e-07,-1.0875e-07,0.004198,0.0043992,0.0026481,4.424e-05,0.00015666,3.513e-05
19.318,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.25387,0.2726,0.22469,0.036784,0.042898,0.028169,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.966,26.859,22.156,3.6739,4.2833,2.8036,-1.9327e-08,1.0911e-07,-1.1427e-07,-4.9266e-08,1.1442e-07,-1.1356e-07,3.8414e-08,1.1163e-07,-1.0724e-07,0.0042115,0.0044018,0.0026991,4.4358e-05,0.00015672,3.5164e-05
19.576,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.25394,0.27283,0.2262,0.03727,0.043461,0.028539,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.972,26.879,22.304,3.7225,4.3396,2.8404,4.2784e-08,1.0994e-07,-1.1509e-07,1.0111e-08,1.1472e-07,-1.0764e-07,-5.1663e-08,1.1344e-07,-1.1578e-07,0.0042223,0.004404,0.0027503,4.4388e-05,0.00015691,3.5253e-05
19.833,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.254,0.27302,0.22766,0.037756,0.044024,0.028907,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.976,26.896,22.447,3.7711,4.3959,2.8772,-3.116e-09,1.1984e-07,-1.0867e-07,1.6547e-08,1.1356e-07,-1.0802e-07,-7.9478e-08,1.1603e-07,-1.1169e-07,0.0042312,0.0044076,0.0028017,4.4536e-05,0.00015703,3.5287e-05
20.091,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.25236,0.27157,0.22745,0.038066,0.044388,0.029108,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.98,26.909,22.573,3.8065,4.4386,2.9077,1.4658e-08,1.131e-07,-1.115e-07,-7.4154e-08,1.1307e-07,-1.0996e-07,1.1093e-07,1.1496e-07,-1.0947e-07,0.0025637,0.0028624,0.0014375,5.9312e-07,4.0181e-05,2.6806e-07
20.348,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.25047,0.26974,0.22637,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.913,22.607,3.8066,4.4388,2.9097,-1.1136e-08,1.1891e-07,-1.0676e-07,6.5302e-08,1.167e-07,-1.0922e-07,-3.9488e-08,1.1798e-07,-1.1176e-07,0.00066435,0.00090041,0.00018897,1.5746e-08,7.8034e-07,-1.2808e-07
20.606,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24998,0.26929,0.22618,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.613,3.8066,4.4388,2.9097,1.2737e-08,1.1862e-07,-1.1164e-07,-1.0183e-08,1.1337e-07,-1.1134e-07,2.4954e-08,1.1733e-07,-1.1226e-07,0.00017221,0.00028971,2.3405e-05,1.6574e-08,1.2533e-07,-1.2132e-07
20.864,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24986,0.26918,0.22615,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4388,2.9097,-2.3336e-08,1.1977e-07,-1.1633e-07,3.4738e-09,1.1585e-07,-1.0992e-07,2.6142e-08,1.2289e-07,-1.1294e-07,4.4641e-05,9.3266e-05,2.8844e-06,-1.6794e-08,1.2968e-07,-1.0157e-07
21.121,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24982,0.26915,0.22615,0.038066,0.044387,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4388,2.9097,-2.0412e-08,1.1503e-07,-1.0817e-07,2.2095e-08,1.1803e-07,-1.1256e-07,8.3471e-09,1.2053e-07,-1.1467e-07,1.1579e-05,3.0028e-05,3.5761e-07,1.5214e-08,1.2427e-07,-1.1027e-07
21.379,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24982,0.26915,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4388,2.9097,3.7639e-08,1.1929e-07,-1.1162e-07,-4.8537e-09,1.1722e-07,-1.1492e-07,6.0241e-09,1.077e-07,-1.0907e-07,3.0033e-06,9.6638e-06,3.888e-08,4.2698e-08,1.1839e-07,-1.0723e-07
21.636,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4388,2.9097,-8.3653e-08,1.155e-07,-1.1507e-07,1.4313e-08,1.0527e-07,-1.1292e-07,-1.928e-09,1.1589e-07,-1.1421e-07,7.7786e-07,3.1104e-06,-1.1113e-10,-5.0189e-09,1.1474e-07,-1.0935e-07
21.894,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4387,2.9097,-3.9159e-08,1.1876e-07,-1.0936e-07,-1.3545e-08,1.1726e-07,-1.1066e-07,5.0984e-09,1.2192e-07,-1.1694e-07,2.0644e-07,9.9682e-07,-9.5571e-09,1.2216e-09,1.1541e-07,-1.0977e-07
22.152,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4387,2.9097,1.0324e-07,1.1774e-07,-1.1069e-07,1.8024e-08,1.1688e-07,-1.1243e-07,-2.3079e-08,1.1707e-07,-1.1806e-07,5.6762e-08,3.1891e-07,-2.3818e-08,6.732e-08,1.1993e-07,-1.0857e-07
22.409,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4387,2.9097,-7.0435e-08,1.2037e-07,-1.0549e-07,-2.6457e-08,1.1871e-07,-1.1278e-07,1.6086e-08,1.1872e-07,-1.1016e-07,7.9904e-09,1.1127e-07,-6.5762e-08,7.576e-09,1.13e-07,-1.1279e-07
22.667,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4387,2.9097,5.3016e-08,1.1743e-07,-1.0909e-07,-7.2038e-09,1.1909e-07,-1.0997e-07,-2.7653e-08,1.148e-07,-1.1459e-07,1.0223e-08,6.4964e-08,-1.2527e-07,-5.7588e-09,1.1942e-07,-1.0744e-07
22.924,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4388,2.9097,1.8441e-08,1.1579e-07,-1.0809e-07,2.5578e-08,1.1833e-07,-1.1015e-07,-7.2433e-08,1.1812e-07,-1.1276e-07,-8.6769e-09,1.2157e-07,-1.2246e-07,8.6839e-08,1.1105e-07,-1.097e-07
23.182,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4388,2.9097,1.5334e-08,1.1443e-07,-1.1547e-07,-7.4378e-08,1.1472e-07,-1.1442e-07,6.4041e-08,1.1487e-07,-1.1025e-07,5.9375e-09,1.2239e-07,-1.2895e-07,1.7594e-08,1.1773e-07,-1.078e-07
23.439,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044387,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4388,2.9097,4.3665e-09,1.1435e-07,-1.0879e-07,2.0117e-08,1.1619e-07,-1.0605e-07,-3.2094e-08,1.197e-07,-1.1836e-07,-1.8128e-08,1.2747e-07,-1.1971e-07,-6.51e-09,1.2001e-07,-1.1486e-07
23.697,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4388,2.9097,2.5304e-09,1.1246e-07,-1.1477e-07,2.6792e-08,1.171e-07,-1.1264e-07,-6.7544e-08,1.2181e-07,-1.1247e-07,-4.9311e-08,1.2898e-07,-1.2761e-07,9.659e-08,1.1444e-07,-1.1101e-07
23.955,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044387,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4388,2.9097,-3.2291e-10,1.1681e-07,-1.1997e-07,-5.5667e-08,1.1932e-07,-1.1102e-07,1.1307e-07,1.1314e-07,-1.1316e-07,3.0548e-08,1.3174e-07,-1.2694e-07,2.3144e-08,1.168e-07,-1.1064e-07
24.212,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4387,2.9097,-1.6522e-08,1.1692e-07,-1.1058e-07,7.4638e-08,1.1994e-07,-1.1289e-07,-1.582e-08,1.1501e-07,-1.2012e-07,1.6782e-08,1.3037e-07,-1.2857e-07,-3.4038e-09,1.1806e-07,-1.1088e-07
24.47,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4388,2.9097,1.9634e-08,1.2015e-07,-1.1373e-07,-1.2234e-08,1.1513e-07,-1.0962e-07,4.4755e-08,1.1622e-07,-1.1685e-07,-8.8654e-09,1.2787e-07,-1.239e-07,9.1305e-08,1.1445e-07,-1.125e-07
24.727,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4387,2.9097,-4.6373e-08,1.1782e-07,-1.0878e-07,2.7916e-08,1.1452e-07,-1.1432e-07,-1.621e-09,1.1503e-07,-1.1557e-07,1.9885e-08,1.2309e-07,-1.1177e-07,2.3369e-08,1.1801e-07,-1.0886e-07
24.985,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4387,2.9097,-4.377e-08,1.1371e-07,-1.2074e-07,-4.3115e-09,1.1413e-07,-1.1172e-07,1.5016e-08,1.1926e-07,-1.196e-07,-9.1284e-09,1.0571e-07,-1.2437e-07,1.399e-09,1.1824e-07,-1.1054e-07
25.242,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4387,2.9097,7.0704e-08,1.1428e-07,-7.9016e-08,7.7781e-09,1.1666e-07,-8.2866e-08,2.0196e-09,1.1823e-07,-9.4481e-08,1.5611e-08,1.1973e-07,-1.057e-07,7.3848e-08,1.139e-07,-1.1506e-07
25.5,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.24981,0.26914,0.22614,0.038066,0.044388,0.029097,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,24.981,26.914,22.614,3.8066,4.4387,2.9097,2.3422e-08,1.1367e-07,2.1642e-09,8.1195e-09,1.0997e-07,2.0987e-09,3.3144e-09,1.1175e-07,2.0314e-09,4.1595e-09,1.2071e-07,1.4884e-09,2.7419e-08,1.1533e-07,2.1478e-09
